temps,info
2021-07-05 20:14:38,GET /DossierNonVal 302 58 - 3.010 ms

2021-07-05 20:14:38,GET /profil 304 - - 5.669 ms

2021-07-05 20:14:38,GET /css/admin.css 404 152 - 2.646 ms

2021-07-05 20:14:40,GET /saisie 304 - - 33.082 ms

2021-07-05 20:14:41,GET /css/PageSaisie.css 404 157 - 2.611 ms

2021-07-05 20:14:43,DELETE /logout?_method=DELETE 302 64 - 2.529 ms

2021-07-05 20:14:43,GET /connecter 200 6458 - 6.959 ms

2021-07-05 20:15:04,GET /connecter 200 6458 - 6.181 ms

2021-07-05 20:15:07,GET /favicon.ico 404 150 - 2.072 ms

2021-07-05 20:15:32,POST /connecter 302 58 - 120.448 ms

2021-07-05 20:15:32,GET /profil 200 7264 - 26.658 ms

2021-07-05 20:15:32,GET /css/admin.css 404 152 - 1.791 ms

2021-07-05 20:15:39,GET /verifier 200 10563 - 5.110 ms

2021-07-05 20:15:39,GET /css/verification.css 404 159 - 3.581 ms

2021-07-05 20:15:41,DELETE /logout?_method=DELETE 302 64 - 1.727 ms

2021-07-05 20:15:41,GET /connecter 200 6458 - 20.173 ms

2021-07-05 20:16:03,POST /connecter 302 58 - 150.973 ms

2021-07-05 20:16:03,GET /profil 200 7000 - 20.256 ms

2021-07-05 20:16:03,GET /css/admin.css 404 152 - 3.240 ms

2021-07-05 20:16:05,GET /DossierNonVal 302 64 - 1.595 ms

2021-07-05 20:16:05,GET /connecter 200 6458 - 106.752 ms

2021-07-05 20:16:06,GET /favicon.ico 404 150 - 1.811 ms

2021-07-05 20:16:23,POST /connecter 302 58 - 127.293 ms

2021-07-05 20:16:23,GET /profil 200 7000 - 22.276 ms

2021-07-05 20:16:23,GET /css/admin.css 404 152 - 8.977 ms

2021-07-05 20:16:31,GET /DossierNonVal 200 21939 - 22.215 ms

2021-07-05 20:16:31,GET /main.js 404 146 - 3.576 ms

2021-07-05 20:16:40,DELETE /logout?_method=DELETE 302 64 - 3.246 ms

2021-07-05 20:16:40,GET /connecter 200 6458 - 20.465 ms

2021-07-05 20:16:48,POST /connecter 302 58 - 133.648 ms

2021-07-05 20:16:48,GET /profil 200 7264 - 10.530 ms

2021-07-05 20:16:48,GET /css/admin.css 404 152 - 4.215 ms

2021-07-05 20:16:50,GET /verifier 302 58 - 2.920 ms

2021-07-05 20:16:50,GET /profil 304 - - 21.112 ms

2021-07-05 20:16:50,GET /css/admin.css 404 152 - 1.905 ms

2021-07-05 20:16:52,GET /recours 200 14367 - 15.324 ms

2021-07-05 20:16:52,GET /main.js 404 146 - 2.305 ms

2021-07-05 20:40:28,GET /connecter 304 - - 186.766 ms

2021-07-05 20:40:34,POST /connecter 302 58 - 686.391 ms

2021-07-05 20:40:34,GET /profil 200 7264 - 49.269 ms

2021-07-05 20:40:34,GET /css/admin.css 404 152 - 9.299 ms

2021-07-05 20:40:38,DELETE /logout?_method=DELETE 302 262 - 6.994 ms

